PCs1,PCs2,PCs3,PCs4,PCs5,PCs6,PCs7,PCs8,PCs9,PCs10,PCs11,PCs12,PCs13,PCs14,PCs15,PCs16,PCs17,PCs18,PCs19,PCs20,PCs21,PCs22,PCs23,PCs24,PCs25,PCs26,PCs27,PCs28,PCs29,PCs30,PCs31,PCs32,PCs33,PCs34,PCs35,PCs36,PCs37,PCs38,PCs39,PCs40,PCs41,PCs42,PCs43,PCs44,PCs45,PCs46,PCs47,PCs48,PCs49,PCs50
0.0006739210803061724,-0.000732023676391691,-0.000529430981259793,0.0005201159510761499,-0.004030757583677769,-0.0031400604639202356,0.010178139433264732,0.002423330908641219,-0.01040780171751976,0.0014317728346213698,0.004738939460366964,0.006216803099960089,0.0008868262520991266,-0.0022750250063836575,-0.0069792685098946095,0.011426770128309727,-0.0026517685037106276,-0.007656601257622242,-0.0034322980791330338,0.006432458758354187,0.006272430997341871,0.006097753532230854,0.010460151359438896,0.013031610287725925,-0.0059526716358959675,-0.0015064752660691738,-0.00024509881041012704,0.007836025208234787,-0.006330451928079128,-0.0017521836562082171,0.006508178077638149,0.007205279543995857,-0.014281787909567356,0.007696515414863825,0.008383029140532017,-0.0015193833969533443,-0.010110169649124146,-0.003612479893490672,0.009658465161919594,0.007826525717973709,-0.015241744928061962,0.006127431523054838,-0.008185598067939281,-0.0027866894379258156,0.004350516013801098,-0.005513390060514212,0.014348287135362625,-0.009346029721200466,0.008038711734116077,-0.012319820933043957
0.04709388315677643,0.025867179036140442,-0.00976287480443716,0.0047185225412249565,0.09300290048122406,-0.005230497568845749,-0.052502911537885666,-0.023923605680465698,0.004214833024889231,-0.04127126932144165,0.011963644996285439,0.017858857288956642,-0.007462059147655964,-0.03544016182422638,0.020157163962721825,0.01115238107740879,0.009922702796757221,-0.003015277674421668,-0.03822075575590134,0.022966420277953148,0.022996023297309875,0.07887891680002213,0.03527171537280083,0.004625265020877123,-0.025949670001864433,0.03303293511271477,0.012446451932191849,0.015932457521557808,-0.0017947112210094929,0.019684817641973495,-0.013651817105710506,0.007610676810145378,0.018321337178349495,-0.030246200039982796,0.0347769558429718,0.026557505130767822,-0.0010597771033644676,-0.011690009385347366,0.01345100998878479,0.0321836918592453,0.0005599521100521088,0.010442426428198814,0.05002478510141373,-0.014486879110336304,0.019740309566259384,-0.0323079451918602,-0.02009161189198494,0.005083159543573856,0.029984649270772934,0.015672795474529266
-0.003792456816881895,-0.004104724619537592,-0.006344818044453859,0.004771416075527668,0.0014700626488775015,0.016734525561332703,0.027363384142518044,-0.012328647077083588,0.0005029913154430687,-0.00621718168258667,0.011229686439037323,0.017431339249014854,-0.016336491331458092,-0.025217222049832344,-0.03634846955537796,0.03637033700942993,0.015398211777210236,0.03239566087722778,0.016474807634949684,0.003732205368578434,0.03791685774922371,0.006173539906740189,-0.007954349741339684,0.02894098125398159,-0.01644538901746273,-0.034925661981105804,0.004920193925499916,0.017894888296723366,0.021853595972061157,0.01914667896926403,0.015176430344581604,0.011772328987717628,0.03990623354911804,0.023741524666547775,0.020434215664863586,-0.0064196037128567696,-0.014936450868844986,0.0027485881000757217,6.60531222820282e-05,-0.030530910938978195,0.005045007914304733,0.027606384828686714,-0.041051045060157776,0.03872585669159889,-0.006773144006729126,-0.004542562644928694,0.021874023601412773,0.02177288569509983,0.01295832172036171,-0.02053617313504219
0.04583312198519707,0.0710228979587555,-0.014493569731712341,0.039694368839263916,-0.0030771971214562654,-0.0332488939166069,-0.0057066623121500015,0.018210507929325104,-0.0042139445431530476,0.0205575842410326,-0.0010232710046693683,-0.000981189776211977,-0.006927249021828175,-0.013875853270292282,0.03101879358291626,-0.002307300455868244,0.043398234993219376,0.005842995829880238,0.002254084451124072,-0.018034962937235832,0.015378612093627453,0.026179565116763115,0.00845725741237402,0.020401258021593094,-0.005841725505888462,-0.028712429106235504,0.015507172793149948,-0.0004344030749052763,-0.023204132914543152,0.021718066185712814,-0.002115595154464245,0.010808131657540798,0.02668355032801628,0.011045385152101517,0.025258544832468033,0.025448979809880257,-0.003672827035188675,0.015054604969918728,-0.036982301622629166,0.002735639689490199,0.02292235754430294,0.014845908619463444,0.020387442782521248,0.03498819097876549,0.055121034383773804,0.05334825441241264,-0.0257265567779541,0.0028806934133172035,-0.0026760026812553406,0.01413862407207489
-0.001579394331201911,-0.0005438434891402721,-0.0025657538790255785,0.006013569887727499,0.0037347825709730387,0.014129663817584515,0.006617480423301458,-0.015980277210474014,-0.00654307147487998,-0.002725388156250119,0.013425654731690884,0.01875844970345497,0.012565987184643745,-0.01605234481394291,0.005320589058101177,0.0046802121214568615,-0.008690306916832924,0.0032153252977877855,-0.010249890387058258,0.005342431366443634,-0.0017677174182608724,-0.015228125266730785,0.02015036903321743,0.0019368526991456747,-0.03683982044458389,0.017616035416722298,0.0008904894348233938,0.0035505543928593397,-0.009818684309720993,0.008425927720963955,-0.007157263811677694,0.009101556614041328,-0.031062455847859383,-0.021731125190854073,-0.0022192858159542084,0.019707921892404556,-0.008880916982889175,-0.010905072093009949,0.028034014627337456,-0.024926498532295227,-0.03940664231777191,0.005923671647906303,-0.010571532882750034,-0.032373860478401184,0.006935102865099907,-0.03286062926054001,0.0005895444191992283,0.041353918612003326,0.0008345050155185163,-0.025200845673680305
-0.00222149514593184,0.002528123091906309,-0.0031636713538318872,0.0020524412393569946,0.006717366632074118,-0.00875996146351099,0.028852446004748344,0.016108036041259766,-0.01711493730545044,-0.0019252467900514603,-0.022234201431274414,-0.004891532007604837,-0.0069308094680309296,0.009309135377407074,-0.013899036683142185,0.002140297321602702,-0.0009977038716897368,-0.04000607132911682,0.016040077432990074,0.020473910495638847,0.03252003714442253,0.05014757439494133,-0.02182677388191223,-0.02657081000506878,-0.022367985919117928,-0.07467606663703918,-0.024727018550038338,-0.0695335790514946,0.009500502608716488,0.005625210702419281,-0.005244409665465355,-0.03462861105799675,-0.03791164979338646,0.013948477804660797,0.037840332835912704,0.02898390218615532,0.02350667677819729,0.0016434462741017342,-0.039494119584560394,0.025873830541968346,0.0044535063207149506,-0.015422184020280838,-0.03446633368730545,0.06249605491757393,-0.0038926475681364536,0.012342180125415325,-0.04718291014432907,0.021971043199300766,-0.016734352335333824,-0.00427579041570425
0.026308871805667877,0.004426494240760803,-0.006379724480211735,0.011008158326148987,0.006243708077818155,0.011302297934889793,0.017267882823944092,0.03638254478573799,-0.023079246282577515,-0.03893696516752243,-0.04287264868617058,0.0330202616751194,-0.008185630664229393,0.008853294886648655,0.008601817302405834,0.01185318548232317,0.004904924891889095,-0.005320267286151648,0.060652267187833786,-0.013284928165376186,-0.0006289359298534691,-0.03984690457582474,0.05118013918399811,0.05059771612286568,-0.025417106226086617,-0.02519375830888748,-0.007009335793554783,0.014868061989545822,-0.02284802682697773,-0.0026122548151761293,-0.0032338635064661503,-0.018519405275583267,0.026174088940024376,0.005180503241717815,0.02182428166270256,0.033281419426202774,0.003780006431043148,0.016072232276201248,0.0445551723241806,0.0027405396103858948,0.007548779249191284,0.016765616834163666,-0.06072668358683586,0.032614242285490036,-0.061029206961393356,-0.04187862575054169,-0.0031280741095542908,-0.00061081163585186,-0.026416582986712456,0.014292778447270393
0.005070678424090147,0.03315865993499756,0.008519590832293034,0.012548910453915596,0.05752982944250107,0.016392892226576805,0.05189710855484009,0.03626614809036255,0.00421350821852684,-0.0159309022128582,0.006388339214026928,0.021080954000353813,0.04244021326303482,-0.04522891715168953,-0.0352872870862484,0.017661718651652336,0.015123276971280575,-0.005651404149830341,-0.014963380061089993,0.006003384944051504,-0.03044077567756176,-0.01917266845703125,-0.05162637308239937,0.018379585817456245,-0.02606792561709881,0.007141926325857639,-0.02483038790524006,0.000976774375885725,0.06624617427587509,-0.01685105264186859,-0.0019834854174405336,0.04834596440196037,-0.0152146490290761,0.013325201347470284,-0.029069039970636368,-0.030269861221313477,-0.039235666394233704,-0.038423746824264526,0.03300059586763382,0.008041506633162498,-0.008480962365865707,-0.018864644691348076,-0.02131357416510582,-0.03354174271225929,-0.028606746345758438,0.03596361353993416,0.016330773010849953,0.026938632130622864,-0.03433174639940262,0.0033006262965500355
-0.002998553216457367,0.004357289057224989,-0.0004025653179269284,-0.0008045214926823974,0.0010965068358927965,0.009246064350008965,0.0005688715609721839,-0.005672974977642298,-0.00043442207970656455,-0.004279211163520813,-0.00014253750850912184,-0.008725572377443314,0.012323345988988876,0.003709908574819565,0.0009064943878911436,0.006007063202559948,-0.008908066898584366,-0.0047054956667125225,-0.009570327587425709,0.006635718513280153,0.005693568382412195,0.005977064836770296,-0.006073501892387867,-0.001584269804880023,0.015026921406388283,-0.004884838592261076,-0.005341938231140375,-0.013565771281719208,-0.01212646160274744,-0.008466222323477268,0.004447204060852528,-0.004350234754383564,-0.005635770969092846,-0.011293252930045128,0.007596183102577925,-0.008856615982949734,-0.011560232378542423,-0.0016682092100381851,-0.000682673417031765,0.003355585504323244,0.008780846372246742,-0.007409539073705673,0.004559577442705631,-0.005657103378325701,-0.010771168395876884,-0.01909964717924595,0.006352663040161133,-0.021585406735539436,0.00705727469176054,-0.003960795234888792
0.10749813914299011,0.015251529403030872,-0.017399882897734642,-0.018536265939474106,0.0278767216950655,0.004474329296499491,0.018312007188796997,-0.058609768748283386,0.03589553385972977,-0.05199553817510605,-0.0075389607809484005,-0.015716539695858955,-0.011366505175828934,0.031978972256183624,-0.028205392882227898,-0.026828961446881294,0.01670742966234684,0.013252326287329197,-0.013642155565321445,-0.00621776795014739,0.011507288552820683,-0.012153804302215576,0.013752814382314682,-0.023691171780228615,0.005086791701614857,-0.010855214670300484,-0.00856116134673357,0.00752746919170022,-0.016792869195342064,9.008025517687201e-05,-0.004095564596354961,0.0034585632383823395,-0.014942717738449574,0.01386928278952837,-0.00476374477148056,-0.0030774176120758057,0.027366001158952713,0.009247859939932823,-0.006968928501009941,0.029624154791235924,0.003025803714990616,0.010178834199905396,0.02589162439107895,0.013413375243544579,-0.005917194299399853,-0.013944176025688648,0.003442060202360153,-0.008748650550842285,-0.016536511480808258,0.022198140621185303
0.01942584104835987,0.0059349932707846165,0.003447848604992032,0.009502291679382324,0.10626289993524551,-0.016957957297563553,-0.05945970118045807,-0.009260042570531368,-0.08429635316133499,-0.023273397237062454,-0.002562295412644744,0.008775949478149414,-0.024874601513147354,-0.02610638551414013,-0.0104214483872056,-0.024141749367117882,0.010755968280136585,-0.003960727248340845,0.032793376594781876,-0.015542588196694851,0.007384097203612328,-0.020015062764286995,-0.0035256899427622557,-0.027154723182320595,0.0156669020652771,0.044439587742090225,-0.020886359736323357,-0.017219023779034615,0.005235275253653526,0.028894219547510147,-0.014075759798288345,0.014274662360548973,-0.029917633160948753,-0.023199869319796562,-0.06048247963190079,0.03007417917251587,0.04345214366912842,0.003639678005129099,0.015225513838231564,0.008929743431508541,-0.008081573992967606,0.03977802395820618,0.01957322657108307,0.01928608864545822,-0.03999132290482521,0.008956655859947205,-0.03770530968904495,-0.009468619711697102,0.03324595466256142,-0.002490716055035591
1.626860466785729e-05,0.0021927838679403067,-0.0007334919646382332,0.001255148439668119,0.010587542317807674,0.0013872100971639156,-0.003879070747643709,0.007500459905713797,-0.00010129124711966142,0.009191998280584812,0.00030764334951527417,0.0016041978960856795,-0.004968385212123394,0.0004588456067722291,0.0019617255311459303,-0.011572287417948246,-0.011208605021238327,-0.007280012127012014,0.014693415723741055,-0.008060169406235218,0.0030896891839802265,0.004975611809641123,0.004770332016050816,-0.0033507593907415867,-0.0050611249171197414,0.0037780865095555782,-0.0017949105240404606,0.004540049936622381,0.0013076412724331021,-0.0025684169959276915,0.010088486596941948,-0.00712971668690443,-0.005296336952596903,0.003738018684089184,-0.0036628146190196276,0.0032413124572485685,-0.006618179380893707,3.517023287713528e-05,0.007869938388466835,0.006067865993827581,-0.008044170215725899,0.005901163909584284,0.006478164345026016,-0.004406941123306751,-0.007734864484518766,-0.005948739591985941,-0.0058944313786923885,0.0057031842879951,0.006754663772881031,-0.006430747918784618
0.01029337476938963,0.0027022419963032007,0.0009733995539136231,0.005635145585983992,0.07489067316055298,-0.01998744159936905,-0.04907161742448807,-0.0036463027354329824,-0.05996521934866905,-0.010663469322025776,-0.01216127723455429,0.0031659393571317196,-0.02123476006090641,-0.022085852921009064,-0.0072511970065534115,-0.021658610552549362,0.01385620515793562,-0.00719829834997654,0.01735100895166397,-0.008256408385932446,0.006226904224604368,-0.014501078985631466,-0.0027621458284556866,-0.024285264313220978,0.0038135135546326637,0.029362505301833153,-0.017033012583851814,-0.007596062496304512,0.017277689650654793,0.02710353024303913,-0.016506744548678398,0.00572468526661396,-0.020288612693548203,-0.01678476296365261,-0.04022989422082901,0.013780156150460243,0.02818724885582924,0.013621311634778976,0.014756409451365471,0.0019141491502523422,1.474190503358841e-05,0.028120052069425583,0.0003332218620926142,0.008821316063404083,-0.025084737688302994,2.321600914001465e-05,-0.026532161980867386,-0.0033652062993496656,0.02069021575152874,-0.008229980245232582
-0.0006777519593015313,0.0037226544227451086,0.0001999928499571979,0.0033702095970511436,-0.004896336700767279,0.0007632668712176383,9.890138608170673e-05,-0.009100466966629028,0.01370652299374342,-0.000398323085391894,-0.003292831126600504,-0.010319938883185387,0.006926367525011301,0.006895492784678936,0.00232770130969584,0.003727459581568837,0.018965063616633415,0.0018238266929984093,0.014378799125552177,-0.0023474483750760555,-0.005314607173204422,0.001699621556326747,0.0019257767125964165,-0.0007396169239655137,0.005921396892517805,0.005910585634410381,-0.0014015052001923323,-0.0016226413426920772,-0.0008116615354083478,-0.006335002835839987,-0.0024047992192208767,0.013306541368365288,0.004717845004051924,0.0031790100038051605,-0.004528823308646679,-0.00970490276813507,-0.008486024104058743,0.0036716728936880827,-0.0048242174088954926,0.008208243176341057,-0.012891300953924656,-0.010727484710514545,0.0024677198380231857,-0.010766711086034775,0.003971215337514877,0.0051201325841248035,0.004518125671893358,0.004403186962008476,0.00302853062748909,-0.002901550615206361
-0.012885565869510174,-0.00861184112727642,-8.908833842724562e-05,-0.014220528304576874,0.002961439546197653,-0.0364127941429615,0.011254851706326008,0.036450617015361786,0.033709511160850525,0.008147139102220535,-0.003671954618766904,0.01968224160373211,-0.023597998544573784,-0.010099949315190315,0.009552533738315105,0.022129500284790993,0.0352289192378521,-0.01817343384027481,-0.00545470230281353,-0.006468289531767368,-0.012619942426681519,0.0036606283392757177,-0.004512309562414885,-0.00637198006734252,-0.013118513859808445,0.0020425107795745134,-0.027036909013986588,-0.033045362681150436,-0.01974533312022686,0.006423699203878641,-0.022937580943107605,0.011087658815085888,-0.023769445717334747,0.021356604993343353,-0.030163565650582314,-0.0325113907456398,0.00017514172941446304,-0.02702202834188938,0.02361590601503849,0.0016183690167963505,-0.005656317807734013,-0.024090878665447235,0.006808362901210785,-0.03976195678114891,-0.005635963752865791,0.024577604606747627,0.005833681672811508,-0.008620898239314556,0.002548797056078911,-0.004117767326533794
-0.01757177710533142,0.004686842672526836,0.0013531482545658946,0.0022191887255758047,-0.0008536417153663933,-0.015705395489931107,0.012405665591359138,-0.0005357358022592962,-0.033441316336393356,-0.013398679904639721,0.005490557290613651,0.005806544795632362,-0.005072816275060177,0.012302049435675144,0.013161960989236832,-0.007307353895157576,0.015382201410830021,0.05514850467443466,-0.05843928083777428,-0.0002425572747597471,0.007278915960341692,0.030428091064095497,0.010937315411865711,-0.0037377020344138145,0.0033547759521752596,-0.02568601816892624,-0.03632696717977524,-0.00976799987256527,0.03147130459547043,-0.032387349754571915,-0.020775137469172478,0.013579956255853176,0.04801961034536362,0.028403300791978836,-0.026080770418047905,0.019979368895292282,0.009175400249660015,-0.03109436109662056,0.02083045057952404,-0.024192022159695625,0.006974170915782452,0.003266114741563797,-0.04542284831404686,0.02832331508398056,0.0008096769452095032,0.023757144808769226,-0.00648927828297019,-0.001071892911568284,-0.025105714797973633,0.002138447016477585
-0.0019210423342883587,0.005325243342667818,-0.003070899983868003,0.006294733379036188,0.025210034102201462,-0.02657761052250862,0.006648634560406208,0.019147593528032303,-0.011833409778773785,0.012546023353934288,0.011649309657514095,-0.04626676067709923,0.011733545921742916,0.04413548484444618,-0.015900110825896263,0.007890790700912476,-0.052301641553640366,-0.01359773613512516,0.011591466143727303,0.013848023489117622,0.0038513049948960543,0.0728914812207222,-0.006524168886244297,0.016842881217598915,-0.02703586407005787,-0.024250496178865433,0.006387548986822367,-0.009372852742671967,-0.0318630188703537,-0.030240671709179878,0.022447198629379272,-0.03587784245610237,-0.012566789984703064,-0.0031749121844768524,-0.028470011427998543,0.04126206040382385,0.01649998314678669,0.01966489851474762,-0.00346345454454422,0.008372620679438114,0.01978512667119503,-0.014883872121572495,0.014762366190552711,-0.006414620205760002,-0.02516285330057144,-0.04449990391731262,0.004051161464303732,0.00425719702616334,0.022825010120868683,0.034356534481048584
